date,produto_cat,uf_cat,vendas,faturamento
2022-02-14,114,4,3,4353.0
2022-10-31,114,4,5,7560.0
2022-11-28,114,4,5,7560.0
2023-05-15,114,4,6,9072.0
2024-03-25,114,4,6,9072.0
2024-10-07,114,4,2,3024.0
2020-02-17,114,6,4,4284.0
2020-03-09,114,6,3,2994.0
2020-03-23,114,6,1,1125.0
2020-04-13,114,6,1,1125.0
2020-07-20,114,6,4,4212.0
2020-07-27,114,6,1,1125.0
2020-08-10,114,6,2,2123.0
2020-08-17,114,6,1,998.0
2020-08-24,114,6,6,6318.0
2020-08-31,114,6,4,4212.0
2020-09-28,114,6,8,8424.0
2020-10-05,114,6,6,6318.0
2020-11-09,114,6,4,4212.0
2020-11-23,114,6,7,7371.0
2020-12-07,114,6,1,1053.0
2020-12-14,114,6,5,5265.0
2021-01-25,114,6,5,5265.0
2021-03-15,114,6,1,1144.75
2021-06-21,114,6,1,1144.75
2021-07-19,114,6,1,1206.0
2021-07-26,114,6,6,7170.0
2021-08-02,114,6,3,3618.0
2021-08-09,114,6,1,1389.0
2021-08-23,114,6,10,12060.0
2021-09-06,114,6,4,4824.0
2021-09-13,114,6,6,7236.0
2021-09-20,114,6,2,2778.0
2022-01-24,114,6,1,1389.0
2022-01-31,114,6,1,1389.0
2022-02-21,114,6,2,2842.0
2022-03-21,114,6,2,2842.0
2022-05-02,114,6,1,1421.0
2022-05-09,114,6,2,2500.0
2022-09-12,114,6,14,17842.0
2022-12-19,114,6,1,1512.0
2023-01-02,114,6,2,2500.0
2023-02-13,114,6,2,2842.0
2023-04-24,114,6,6,8761.439999999999
2023-05-29,114,6,4,5684.0
2023-06-19,114,6,2,3220.62
2023-08-21,114,6,2,2842.0
2023-09-11,114,6,2,2842.0
2023-09-25,114,6,2,2842.0
2023-12-11,114,6,2,2842.0
2024-01-08,114,6,2,2842.0
2024-01-15,114,6,1,1421.0
2024-01-29,114,6,1,1421.0
2024-02-12,114,6,1,1421.0
2024-02-19,114,6,1,1421.0
2024-03-04,114,6,2,2842.0
2024-03-25,114,6,3,4263.0
2024-04-15,114,6,2,2842.0
2024-04-29,114,6,1,1421.0
2024-05-13,114,6,2,2842.0
2024-05-27,114,6,1,1421.0
2024-06-10,114,6,1,1610.31
2024-07-08,114,6,1,1421.0
2024-07-29,114,6,3,4263.0
2024-08-19,114,6,3,4263.0
2024-09-02,114,6,6,8526.0
2024-09-16,114,6,2,2842.0
2024-09-23,114,6,2,2842.0
2024-10-07,114,6,2,2842.0
2024-10-21,114,6,4,5684.0
2024-10-28,114,6,2,2842.0
2024-12-02,114,6,2,2842.0
2020-11-02,115,3,1,1198.0
2021-02-22,115,3,1,1410.0
2022-01-31,115,4,3,4353.0
2022-02-14,115,4,3,4353.0
2022-04-11,115,4,2,2902.0
2022-08-29,115,4,4,5804.0
2022-09-19,115,4,10,14510.0
2022-10-24,115,4,16,23906.0
2023-07-17,115,4,6,9120.0
2023-07-31,115,4,6,9120.0
2024-01-01,115,4,1,1520.0
2024-02-26,115,4,2,3040.0
2024-03-11,115,4,4,6080.0
2024-03-25,115,4,5,7600.0
2024-05-13,115,4,4,6080.0
2024-06-03,115,4,4,6080.0
2024-06-24,115,4,14,21280.0
2024-09-30,115,4,4,6080.0
2021-06-07,115,6,1,1368.0
2023-06-19,115,6,1,1737.44
2024-04-01,115,6,1,1684.2
2024-06-10,115,6,1,1737.44
2023-04-24,116,4,6,9912.0
2023-05-29,116,4,6,9912.0
2023-06-12,116,4,6,9912.0
2023-07-17,116,4,8,13216.0
2023-07-31,116,4,8,13216.0
2023-08-21,116,4,8,13216.0
2023-09-25,116,4,8,13216.0
2023-10-09,116,4,10,16520.0
2023-10-23,116,4,8,13216.0
2024-01-01,116,4,4,6608.0
2024-02-05,116,4,4,6608.0
2024-02-26,116,4,4,6608.0
2024-03-04,116,4,6,9912.0
2024-03-11,116,4,14,23128.0
2024-03-25,116,4,16,26432.0
2024-05-13,116,4,20,33040.0
2024-06-24,116,4,14,23128.0
2024-12-02,116,4,4,6608.0
2021-06-07,117,3,1,742.0
2021-08-16,117,3,10,7500.0
2021-08-30,117,3,20,15000.0
2021-10-25,117,3,1,1188.48
2022-09-12,117,3,2,1854.0
2022-09-26,117,3,1,828.0
2023-08-14,117,3,1,978.0
2020-02-03,117,6,4,2560.0
2020-02-17,117,6,1,832.0
2020-03-23,117,6,1,832.0
2020-03-30,117,6,10,6916.0
2020-04-13,117,6,1,832.0
2020-04-27,117,6,12,7680.0
2020-05-25,117,6,2,1389.79
2020-06-22,117,6,2,1639.52
2020-07-27,117,6,1,694.9
2020-11-30,117,6,6,4997.0
2021-01-18,117,6,1,822.0
2021-02-08,117,6,2,1644.0
2021-03-22,117,6,20,15618.0
2021-04-05,117,6,25,19522.5
2021-05-03,117,6,3,2466.0
2021-06-28,117,6,4,3600.59
2021-07-12,117,6,15,11919.0
2021-08-30,117,6,3,2466.0
2021-09-06,117,6,1,993.23
2021-09-27,117,6,10,8220.0
2021-11-29,117,6,5,4325.0
2022-02-21,117,6,15,13192.0
2022-07-25,117,6,22,19972.41
2022-10-17,117,6,6,5442.0
2022-11-07,117,6,1,1015.13
2022-11-21,117,6,7,7403.87
2023-01-16,117,6,4,4247.56
2023-04-10,117,6,6,5868.0
2023-05-08,117,6,3,2934.0
2023-05-15,117,6,5,4520.0
2023-06-12,117,6,4,4250.7
2023-06-26,117,6,4,3740.0
2023-07-17,117,6,8,7325.0
2023-07-24,117,6,2,2118.83
2023-08-21,117,6,4,4123.030000000001
2023-09-11,117,6,6,5580.0
2023-09-25,117,6,8,8501.4
2023-10-23,117,6,3,2934.0
2024-01-29,117,6,6,5868.0
2024-02-05,117,6,14,14081.4
2024-03-11,117,6,3,2934.0
2024-04-15,117,6,4,3720.0
2024-05-20,117,6,4,3912.0
2024-06-17,117,6,1,978.0
2024-07-08,117,6,4,3912.0
2024-09-09,117,6,3,2934.0
2024-09-16,117,6,6,5580.0
2024-09-23,117,6,6,5868.0
2022-08-29,118,2,3,2760.0
2022-10-03,118,2,2,1800.0
2022-10-10,118,2,2,1800.0
2024-05-13,118,2,3,2397.0
2020-11-02,118,3,1,678.0
2022-09-26,118,3,1,828.0
2023-06-19,118,3,1,899.0
2023-11-27,118,3,1,950.0
2023-12-04,118,3,1,899.0
2024-01-08,118,3,1,920.0
2024-02-19,118,3,2,1798.0
2024-05-06,118,3,1,895.0
2024-09-30,118,3,1,1169.97
2023-08-21,118,4,2,1984.0
2023-09-11,118,4,1,992.0
2024-05-13,118,4,3,2976.0
2024-11-04,118,4,2,1984.0
2023-08-28,118,5,1,2300.0
2020-07-27,118,6,3,2084.69
2021-03-22,118,6,1,740.0
2021-06-07,118,6,4,2836.0
2021-08-16,118,6,5,3895.0
2022-01-31,118,6,6,4674.0
2022-07-25,118,6,15,14145.0
2022-08-01,118,6,2,1700.0
2022-09-26,118,6,1,992.0
2022-10-03,118,6,1,942.0
2022-10-24,118,6,4,3500.0
2022-10-31,118,6,1,977.9
2023-03-27,118,6,10,7790.0
2023-04-24,118,6,1,992.0
2023-05-08,118,6,2,1740.0
2023-05-15,118,6,13,11265.0
2023-06-12,118,6,10,7790.0
2023-06-19,118,6,12,9348.0
2023-06-26,118,6,1,992.0
2023-08-14,118,6,6,4674.0
2023-08-21,118,6,6,4674.0
2023-08-28,118,6,39,30381.0
2023-09-11,118,6,17,13243.0
2023-09-18,118,6,1,855.0
2023-09-25,118,6,30,23370.0
2023-10-09,118,6,30,23370.0
2023-10-23,118,6,21,16359.0
2023-11-06,118,6,21,16359.0
2024-02-26,118,6,2,1710.0
2024-04-01,118,6,18,14022.0
2024-04-08,118,6,2,1710.0
2024-04-15,118,6,42,32718.0
2024-06-10,118,6,1,961.62
2024-06-17,118,6,15,11685.0
2024-07-08,118,6,3,2565.0
2024-07-22,118,6,5,4275.0
2024-07-29,118,6,51,39729.0
2024-08-19,118,6,70,54530.0
2024-09-16,118,6,50,38950.0
2024-09-30,118,6,30,23370.0
2024-10-14,118,6,65,51015.0
2024-10-28,118,6,15,11685.0
2024-11-04,118,6,40,31160.0
2024-11-25,118,6,35,27265.0
2021-09-13,119,2,1,860.0
2022-09-26,119,2,1,890.0
2024-04-15,119,2,1,825.0
2024-05-13,119,2,1,800.0
2024-09-23,119,2,1,790.0
2024-10-07,119,2,1,850.0
2022-09-26,119,3,2,1656.0
2022-11-07,119,3,1,970.0
2023-06-19,119,3,1,899.0
2019-12-30,119,6,1,631.0
2020-01-20,119,6,1,631.0
2020-02-17,119,6,2,1262.0
2020-05-25,119,6,3,1893.0
2020-07-13,119,6,3,1893.0
2020-08-10,119,6,1,631.0
2020-08-31,119,6,2,1262.0
2020-09-14,119,6,2,1262.0
2021-01-25,119,6,20,13015.8
2021-05-17,119,6,1,821.3
2021-06-28,119,6,21,14490.0
2021-08-02,119,6,1,792.0
2021-08-09,119,6,1,792.0
2021-09-13,119,6,2,1874.75
2021-09-20,119,6,3,2376.0
2022-03-21,119,6,4,3168.0
2022-06-20,119,6,12,10500.0
2022-07-25,119,6,78,64350.270000000004
2022-08-01,119,6,9,8228.23
2022-08-08,119,6,12,9810.0
2022-08-15,119,6,87,71916.28
2022-08-22,119,6,2,1872.57
2022-08-29,119,6,30,23970.0
2022-09-05,119,6,20,15980.0
2022-09-12,119,6,56,45293.14
2022-09-19,119,6,23,18533.99
2022-09-26,119,6,25,20143.0
2022-10-24,119,6,11,9705.99
2022-11-07,119,6,7,6495.17
2022-11-21,119,6,1,922.0
2023-04-24,119,6,2,1844.9
2023-05-29,119,6,2,1790.0
2023-06-05,119,6,6,5820.0
2023-07-17,119,6,6,5370.0
2023-07-31,119,6,5,4903.62
2023-08-21,119,6,5,4475.0
2023-09-11,119,6,8,7160.0
2023-09-18,119,6,1,953.47
2023-10-23,119,6,1,955.0
2024-01-15,119,6,2,1790.0
2024-01-29,119,6,5,4595.0
2024-02-26,119,6,1,835.0
2024-03-04,119,6,4,3580.0
2024-04-01,119,6,3,2865.0
2024-04-15,119,6,4,4150.74
2024-04-29,119,6,2,1790.0
2024-05-27,119,6,1,895.0
2024-06-17,119,6,5,5105.74
2024-07-01,119,6,4,3580.0
2024-07-08,119,6,1,895.0
2024-08-19,119,6,4,3580.0
2024-09-02,119,6,4,3580.0
2024-09-09,119,6,1,955.0
2024-09-23,119,6,2,1910.0
2022-08-08,120,2,2,1820.0
2023-02-06,120,2,1,880.0
2023-04-24,120,2,1,900.0
2023-08-07,120,2,2,1800.0
2024-01-15,120,2,2,1710.0
2024-09-16,120,2,2,1690.0
2020-03-30,120,3,1,699.0
2021-05-24,120,3,4,3100.0
2022-02-14,120,3,10,8900.0
2022-04-11,120,3,1,1122.38
2022-05-09,120,3,2,2244.75
2023-11-13,120,3,1,950.0
2024-01-08,120,3,1,930.0
2022-10-17,120,5,7,6286.0
2023-05-22,120,5,4,3592.0
2024-01-08,120,5,8,7184.0
2024-12-16,120,5,5,4490.0
2020-01-27,120,6,50,30400.0
2020-03-02,120,6,20,12160.0
2020-03-30,120,6,30,18240.0
2020-04-06,120,6,20,12160.0
2020-04-27,120,6,6,4050.0
2020-05-11,120,6,10,6080.0
2020-05-25,120,6,10,6080.0
2020-11-09,120,6,2,1244.0
2021-02-01,120,6,13,9364.85
2021-02-15,120,6,2,1401.7
2021-04-26,120,6,30,21229.25
2021-05-24,120,6,8,5672.0
2021-05-31,120,6,6,4254.0
2022-01-24,120,6,30,23370.0
2022-02-14,120,6,44,34636.0
2022-04-11,120,6,28,22932.0
2022-04-18,120,6,2,1971.12
2022-05-02,120,6,24,20592.0
2022-06-20,120,6,5,4375.0
2022-07-25,120,6,8,6864.0
2022-08-01,120,6,7,6006.0
2022-08-22,120,6,15,13470.0
2022-09-05,120,6,15,13470.0
2022-10-24,120,6,15,11685.0
2022-10-31,120,6,10,7790.0
2023-01-23,120,6,9,8082.0
2023-01-30,120,6,31,24863.0
2023-02-06,120,6,35,27265.0
2023-02-13,120,6,3,2841.0
2023-03-27,120,6,15,11685.0
2023-04-24,120,6,15,13470.0
2023-06-12,120,6,6,4674.0
2023-06-26,120,6,6,4674.0
2023-07-10,120,6,14,12572.0
2023-07-17,120,6,1,898.0
2023-08-07,120,6,5,3895.0
2023-08-21,120,6,15,12189.0
2023-09-11,120,6,2,1890.0
2024-01-22,120,6,40,31160.0
2024-02-12,120,6,40,31160.0
2024-03-11,120,6,25,21260.0
2024-03-25,120,6,40,31160.0
2024-04-08,120,6,2,1890.0
2024-04-15,120,6,12,9348.0
2024-04-22,120,6,15,13470.0
2024-06-17,120,6,30,23480.0
2024-08-12,120,6,2,1890.0
2024-08-19,120,6,10,7790.0
2024-11-25,120,6,60,46740.0
2024-12-02,120,6,20,17960.0
2023-06-12,121,1,100,48216.0
2023-08-14,121,1,200,101344.39
2023-09-18,121,1,2,1054.09
2023-10-02,121,1,90,48783.19
2023-11-13,121,1,22,11350.22
2023-12-11,121,1,162,85326.88
2024-02-05,121,1,200,104633.9
2024-03-18,121,1,100,50114.0
2024-04-15,121,1,100,52628.0
2024-05-06,121,1,150,75906.0
2024-06-03,121,1,100,52681.0
2024-07-08,121,1,100,54381.0
2024-08-05,121,1,50,28820.0
2021-08-30,121,2,2,1640.0
2021-12-20,121,2,3,2670.0
2022-04-04,121,2,1,850.0
2022-05-16,121,2,2,1780.0
2022-06-20,121,2,1,950.0
2022-09-26,121,2,2,1780.0
2023-01-23,121,2,2,1820.0
2023-06-19,121,2,1,890.0
2023-09-18,121,2,2,1820.0
2023-10-16,121,2,1,960.0
2024-02-19,121,2,1,850.0
2024-06-24,121,2,1,820.0
2024-07-08,121,2,1,900.0
2024-07-22,121,2,2,1836.0
2024-09-23,121,2,2,1760.0
2024-10-14,121,2,3,2550.0
2020-04-06,121,3,4,2792.0
2021-06-28,121,3,4,3100.0
2024-06-24,121,3,2,2366.38
2022-09-12,121,4,1,1296.88
2022-06-20,121,5,10,8390.0
2022-07-25,121,5,10,8390.0
2022-09-12,121,5,8,6712.0
2023-03-13,121,5,12,10068.0
2023-05-15,121,5,12,10068.0
2023-05-29,121,5,4,3356.0
2023-07-10,121,5,12,10068.0
2023-07-24,121,5,2,1678.0
2023-09-25,121,5,7,5873.0
2023-10-16,121,5,4,3356.0
2024-01-22,121,5,4,3356.0
2020-01-27,121,6,30,18930.0
2020-03-02,121,6,25,15775.0
2020-03-23,121,6,4,2828.0
2020-03-30,121,6,30,18930.0
2020-04-27,121,6,6,4242.0
2020-05-11,121,6,10,6310.0
2020-05-25,121,6,3,2029.6399999999999
2020-06-22,121,6,2,1262.0
2021-03-22,121,6,8,5897.6
2021-04-05,121,6,7,5160.4
2021-06-28,121,6,4,3504.22
2021-08-30,121,6,7,5990.0
2022-01-17,121,6,20,17300.0
2022-01-31,121,6,4,3460.0
2022-02-21,121,6,17,14433.0
2022-03-21,121,6,2,1859.43
2022-06-27,121,6,1,933.0
2022-08-01,121,6,8,8178.7
2022-08-15,121,6,3,2938.31
2022-10-17,121,6,3,2895.0
2022-10-24,121,6,2,1730.0
2022-10-31,121,6,6,5190.0
2023-01-30,121,6,10,8650.0
2023-02-06,121,6,12,10380.0
2023-03-27,121,6,2,1730.0
2023-06-12,121,6,2,1730.0
2023-06-26,121,6,4,3460.0
2023-08-21,121,6,11,9515.0
2024-01-22,121,6,20,17300.0
2024-02-12,121,6,20,17300.0
2024-03-11,121,6,10,8812.58
2024-03-25,121,6,20,17300.0
2024-04-15,121,6,2,1730.0
2024-05-06,121,6,1,1048.55
2024-08-12,121,6,4,4194.2
2024-11-25,121,6,30,25950.0
2020-10-26,122,2,2,1290.0
2022-12-05,122,3,2,2728.6
2023-06-05,122,3,1,981.0
2022-08-22,122,4,4,3840.0
2020-01-13,122,6,1,645.0
2020-05-11,122,6,1,749.0
2021-07-26,122,6,12,9588.0
2021-10-11,122,6,2,1728.0
2022-03-21,122,6,1,912.0
2022-10-03,122,6,2,1839.6
2022-10-24,122,6,2,1839.6
2022-11-21,122,6,2,2387.25
2023-03-13,122,6,1,1030.0
2023-03-20,122,6,3,3090.0
2023-04-10,122,6,3,3090.0
2023-04-24,122,6,5,5150.0
2023-05-15,122,6,2,2060.0
2023-06-19,122,6,3,3090.0
2023-06-26,122,6,4,4120.0
2023-07-03,122,6,5,4925.0
2023-08-21,122,6,2,1970.0
2024-01-15,122,6,4,4220.53
2024-03-11,122,6,2,2060.0
2024-04-01,122,6,4,4120.0
2024-04-29,122,6,2,2060.0
2024-05-06,122,6,8,8590.0
2024-06-10,122,6,4,4120.0
2024-07-29,122,6,5,5150.0
2024-08-19,122,6,3,3090.0
2024-11-11,122,6,2,2060.0
2024-12-16,122,6,3,3090.0
2021-08-09,123,2,1,880.0
2022-08-15,123,2,1,1120.0
2021-08-23,123,3,1,1214.92
2021-08-30,123,3,1,1214.92
2022-06-20,123,3,20,18920.0
2022-02-21,123,4,2,1950.0
2022-07-25,123,4,3,3063.0
2022-08-22,123,4,10,10210.0
2023-01-16,123,4,6,5850.0
2023-01-30,123,4,4,3900.0
2023-02-27,123,4,2,2042.0
2023-03-06,123,4,2,2042.0
2023-07-31,123,4,6,6126.0
2023-08-21,123,4,5,5105.0
2023-09-11,123,4,1,1021.0
2023-09-25,123,4,7,7147.0
2023-10-09,123,4,4,4084.0
2023-10-23,123,4,5,5105.0
2024-01-01,123,4,2,2042.0
2024-02-26,123,4,2,2042.0
2024-03-04,123,4,3,3063.0
2024-03-11,123,4,4,4084.0
2024-03-25,123,4,5,5105.0
2024-05-13,123,4,4,4084.0
2024-06-24,123,4,6,6126.0
2022-05-02,123,6,17,16037.0
2022-06-20,123,6,11,10406.0
2022-06-27,123,6,6,5676.0
2022-08-01,123,6,1,901.0
2022-10-03,123,6,4,3992.0
2023-08-28,123,6,1,1108.31
2023-09-11,123,6,1,1108.31
2024-10-28,123,6,1,995.0
2024-11-25,123,6,4,3832.0
2022-10-17,124,6,5,4715.0
2022-10-24,124,6,5,4715.0
2022-11-14,124,6,5,4715.0
2022-11-28,124,6,5,4715.0
2023-01-30,124,6,5,4955.0
2023-02-27,124,6,5,4955.0
2023-04-10,124,6,5,4955.0
2024-05-13,124,6,11,10901.0
2024-06-24,124,6,3,2973.0
2024-09-23,124,6,8,7928.0
2024-10-14,124,6,4,3964.0
2024-10-28,124,6,7,6937.0
2024-12-02,124,6,8,7928.0
2023-01-30,125,3,4,3580.0
2020-05-25,125,6,32,19040.0
2020-06-22,125,6,10,5950.0
2020-09-28,125,6,1,592.0
2020-10-05,125,6,2,1184.0
2020-10-12,125,6,15,9750.0
2020-11-23,125,6,2,1184.0
2020-11-30,125,6,20,13000.0
2021-01-25,125,6,7,4564.0
2021-02-01,125,6,15,10368.0
2021-03-01,125,6,12,8412.0
2021-06-07,125,6,4,2675.13
2021-09-06,125,6,12,9108.0
2022-01-17,125,6,12,9576.0
2022-04-11,125,6,15,12660.0
2022-07-25,125,6,15,12660.0
2022-10-24,125,6,15,13425.0
2023-03-13,125,6,15,13425.0
2023-04-24,125,6,15,13425.0
2023-05-15,125,6,15,13425.0
2023-06-19,125,6,15,13425.0
2023-07-17,125,6,10,8950.0
2023-10-23,125,6,10,8950.0
2023-10-30,125,6,30,26850.0
2024-01-29,125,6,30,26850.0
2024-03-11,125,6,10,8950.0
2024-06-24,125,6,30,26850.0
2024-09-30,125,6,30,26850.0
2024-10-07,126,2,1,850.0
2024-10-28,126,2,2,1760.0
2021-09-20,126,6,131,117246.31
2020-09-21,127,1,25,5208.98
2021-06-14,127,1,24,4350.5
2021-07-26,127,1,30,5579.6
2021-09-20,127,1,46,8757.76
2021-10-11,127,1,29,5740.12
2021-12-20,127,1,91,20184.39
2024-02-05,127,1,39,9181.61
2024-06-03,127,1,16,3792.6
2024-12-16,127,1,100,43483.68
2023-02-27,127,2,2,560.0
2023-04-24,127,2,1,297.0
2024-04-01,127,2,1,300.0
2022-02-28,127,3,2,581.0
2022-05-09,127,3,2,580.0
2022-11-28,127,4,1,374.03
2021-10-04,127,5,1,378.74
2024-06-24,127,5,1,368.42
2020-09-14,127,6,1,297.33
2021-05-03,127,6,2,673.47
2021-05-10,127,6,1,271.95
2021-07-19,127,6,1,376.14
2021-07-26,127,6,1,357.03
2022-01-03,127,6,1,330.75
2022-02-07,127,6,1,330.75
2022-02-21,127,6,2,711.68
2022-03-28,127,6,2,701.93
2022-04-25,127,6,1,330.75
2022-06-06,127,6,2,737.86
2022-06-20,127,6,1,325.24
2022-07-04,127,6,7,2538.8100000000004
2022-09-26,127,6,1,406.41
2022-11-21,127,6,1,345.51
2022-12-12,127,6,3,999.5
2023-01-30,127,6,1,349.02
2023-02-13,127,6,2,650.48
2023-03-06,127,6,1,325.24
2023-03-13,127,6,8,2518.54
2023-04-24,127,6,2,650.48
2023-05-22,127,6,2,640.16
2023-07-17,127,6,4,1218.35
2023-07-31,127,6,5,1708.72
2023-08-14,127,6,1,311.88
2023-08-28,127,6,4,1218.35
2023-10-02,127,6,1,327.3
2023-10-23,127,6,4,1412.1
2023-12-04,127,6,1,357.59
2023-12-11,127,6,6,2075.23
2024-01-22,127,6,10,3458.71
2024-02-26,127,6,2,650.48
2024-04-15,127,6,1,325.24
2024-04-29,127,6,2,650.48
2024-06-03,127,6,6,1892.33
2024-06-17,127,6,1,334.5
2024-08-19,127,6,5,1752.8
2024-09-09,127,6,3,975.71
2024-10-07,127,6,1,325.24
2024-11-04,127,6,1,327.3
2020-08-03,128,6,5,2375.0
2020-09-07,128,6,6,2850.0
2020-09-14,128,6,3,1425.0
2020-11-23,128,6,1,475.0
2021-01-25,128,6,10,4750.0
2021-02-08,128,6,5,2675.0
2021-03-22,128,6,9,4815.0
2021-05-17,128,6,1,535.0
2021-05-24,128,6,2,1070.0
2023-05-22,128,6,1,595.0
2023-07-10,128,6,1,595.0
2023-07-24,128,6,2,1190.0
2023-09-18,128,6,4,2380.0
2024-01-01,128,6,4,2380.0
2024-01-15,128,6,1,595.0
2024-02-05,128,6,2,1190.0
2024-03-11,128,6,1,595.0
2024-03-25,128,6,1,595.0
2024-05-13,128,6,6,3570.0
2024-06-03,128,6,1,595.0
2024-06-17,128,6,3,1785.0
2024-06-24,128,6,3,1785.0
2024-07-29,128,6,6,3570.0
2024-08-26,128,6,1,595.0
2024-09-09,128,6,6,3570.0
2024-09-30,128,6,1,595.0
2024-10-21,128,6,2,1190.0
2024-11-11,128,6,1,595.0
2024-12-02,128,6,2,1190.0
2024-12-09,128,6,1,595.0
2020-06-15,129,1,8,5560.05
2020-10-12,129,1,5,3650.79
2021-03-08,129,1,10,7264.92
2021-07-12,129,1,10,9140.77
2021-10-11,129,1,10,9421.17
2022-02-21,129,1,5,4988.63
2022-08-15,129,1,30,42350.55
2024-06-03,129,1,10,11820.27
2024-08-05,129,1,20,25171.85
2024-11-11,129,1,5,6723.36
2020-06-15,130,1,32,22240.19
2020-10-12,130,1,35,25555.53
2021-03-08,130,1,30,21794.76
2021-07-12,130,1,20,18281.55
2021-10-11,130,1,40,37684.66
2022-02-21,130,1,70,69840.84
2022-08-15,130,1,70,98817.95
2022-11-28,130,1,70,82073.29
2023-03-27,130,1,40,45098.24
2023-06-19,130,1,15,23174.4
2023-08-07,130,1,35,46096.26
2024-06-03,130,1,40,47281.08
2024-08-05,130,1,50,62929.61
2024-11-11,130,1,40,53786.9
2020-06-15,131,1,11,7645.07
2020-10-12,131,1,15,10952.37
2021-03-08,131,1,15,10897.38
2021-07-12,131,1,10,9140.77
2021-10-11,131,1,20,18842.33
2022-02-21,131,1,50,49886.32
2022-11-28,131,1,10,14594.25
2023-03-27,131,1,5,5637.28
2024-06-03,131,1,16,18912.43
2024-08-05,131,1,13,16361.7
2024-11-11,131,1,3,4034.02
2020-06-15,132,1,18,12510.11
2020-10-12,132,1,15,10952.37
2021-03-08,132,1,20,14529.84
2021-07-12,132,1,10,9140.77
2021-10-11,132,1,30,28263.5
2022-02-21,132,1,20,19954.53
2022-08-15,132,1,30,42350.55
2022-11-28,132,1,15,21891.38
2023-03-27,132,1,15,16911.84
2023-06-12,132,1,20,21215.04
2024-08-05,132,1,10,12585.92
2024-11-11,132,1,20,26893.45
2020-06-15,133,1,27,18765.16
2020-10-12,133,1,20,14603.16
2021-03-08,133,1,25,18162.3
2021-07-12,133,1,15,13711.16
2021-10-11,133,1,10,9421.17
2022-08-15,133,1,50,70584.26
2023-03-27,133,1,30,33823.68
2023-08-07,133,1,25,39257.81
2024-06-03,133,1,10,11820.27
2024-08-05,133,1,20,25171.85
2024-11-11,133,1,10,13446.73
2020-06-15,134,1,11,7645.07
2020-10-12,134,1,10,7301.58
2021-07-12,134,1,5,4570.39
2021-10-11,134,1,10,9421.17
2022-02-21,134,1,20,19954.53
2022-08-15,134,1,25,35292.13
2022-11-28,134,1,15,21891.38
2023-03-27,134,1,30,33823.68
2023-08-07,134,1,25,40524.19
2024-06-03,134,1,10,11820.27
2024-08-05,134,1,13,16361.7
2024-11-11,134,1,5,6723.36
2019-12-30,135,2,1,590.0
2020-12-07,135,2,25,13250.0
2021-04-12,135,2,2,1160.0
2021-04-26,135,2,26,15735.0
2021-06-14,135,2,2,1220.0
2021-08-09,135,2,3,1800.0
2021-08-16,135,2,2,1300.0
2021-10-25,135,2,32,20045.0
2021-11-01,135,2,1,650.0
2021-11-29,135,2,11,7480.0
2021-12-06,135,2,7,4660.0
2021-12-13,135,2,5,3500.0
2021-12-20,135,2,1,690.0
2022-01-10,135,2,3,2070.0
2022-01-24,135,2,4,2760.0
2022-02-07,135,2,2,1380.0
2022-03-21,135,2,2,1380.0
2022-04-11,135,2,7,4615.0
2022-04-25,135,2,2,1380.0
2022-05-09,135,2,27,17010.0
2022-06-06,135,2,2,1500.0
2022-10-24,135,2,4,3360.0
2022-10-31,135,2,1,800.0
2022-11-28,135,2,20,16400.0
2022-12-05,135,2,27,22030.0
2022-12-12,135,2,1,810.0
2023-01-09,135,2,1,765.0
2023-01-30,135,2,1,900.0
2023-06-19,135,2,1,850.0
2023-07-03,135,2,1,830.0
2023-07-31,135,2,2,1660.0
2023-08-07,135,2,1,820.0
2023-08-14,135,2,2,1720.0
2023-09-25,135,2,8,6560.0
2023-10-16,135,2,2,1700.0
2023-10-23,135,2,18,14760.0
2023-11-06,135,2,14,11590.0
2024-01-22,135,2,1,800.0
2024-02-05,135,2,1,850.0
2024-02-19,135,2,5,4100.0
2024-03-25,135,2,15,12450.0
2024-04-29,135,2,5,4150.0
2024-06-24,135,2,8,6400.0
2024-09-16,135,2,5,4250.0
2024-10-07,135,2,1,850.0
2024-10-14,135,2,1,940.0
2024-10-21,135,2,4,3640.0
2024-10-28,135,2,1,1020.0
2024-11-04,135,2,1,970.0
2024-11-25,135,2,1,970.0
2021-01-11,135,3,4,2360.0
2021-07-05,135,3,6,3852.0
2021-10-04,135,3,6,3990.0
2021-11-22,135,3,6,3990.0
2022-03-14,135,3,6,4290.0
2022-10-10,135,3,10,7950.0
2022-10-17,135,3,1,895.0
2022-11-07,135,3,10,7950.0
2023-05-15,135,3,12,9988.0
2023-08-14,135,3,1,850.0
2023-11-27,135,3,10,8250.0
2024-09-23,135,3,8,7000.0
2024-10-28,135,3,2,1990.0
2020-10-05,135,6,18,9920.0
2020-12-07,135,6,20,11000.0
2021-01-04,135,6,26,14300.0
2021-01-25,135,6,39,21450.0
2021-05-31,135,6,25,13750.0
2021-07-12,135,6,17,9350.0
2021-09-13,135,6,3,1650.0
2022-04-11,135,6,1,715.0
2022-06-20,135,6,50,32150.0
2022-06-27,135,6,50,32150.0
2024-04-22,135,6,2,1286.0
2024-06-24,135,6,13,8359.0
2024-07-15,135,6,6,3858.0
2024-07-22,135,6,6,3858.0
2024-07-29,135,6,12,7716.0
2024-08-05,135,6,17,10931.0
